tweet_id	reply_id
1039421012629053440	1039421737375387648|
1039422005823582209	1039435717867388928|
1039422226804756480	1039471088235937794|
1039423839829192704	1039424167874125825|
1039424620397518848	1039425055745343488|
1039424939634221056	1039654675941752833|
1039425372536885249	1039427143002779649|
1039426739066159105	1039427147788632064|
1039432552115789825	1039483269040037888|
1039432773600272384	1039433768795299840|
1039433258684108800	1039454642395131904|
1039435956611371008	1039438256428015616|
1039436854611902465	1039437294028120065|
1039438077624836096	1039538588768247808|
1039438590663708673	1039438890992590848|
1039438645252579328	1039543388415164416|
1039439704066850816	1039440198692728833|
1039439847595958272	1039500511739817984|
1039441936514347008	1039443288967634945|
1039443110693154817	1039621701749940224|
1039444604003790848	1039448522448424960|
1039444631337857024	1039445083806822400|
1039446198875316224	1039447643804577794|
1039446422029062145	1039451884996714496|
1039447314874687489	1039493285889368064|
1039448403254554625	1039449649181065222|
1039448425119600640	1039710536601161733|
1039448526768492544	1039451859256311808|
1039450349537513472	1039451217368436736|
1039451006252318721	1039496490027241474|
1039451382170963968	1039496857922293760|
1039452249586585600	1039496648781717504|
1039452268658139136	1039550280399024135|
1039452731273109504	1039466711991443457|
1039453330634952704	1039552645143379973|
1039453745761935361	1039641020072222721|
1039454326446379008	1039462866322173952|
1039454900856311808	1039455339203055617|
1039456813828239360	1039532329620963328|
1039456889048903681	1039461916702396416|
1039457175716945925	1039475263858507776|
1039457300799528960	1039460439288111104|
1039457525840543744	1039467182223241216|
1039457984336809985	1039517874384039948|
1039458031380123653	1039544861119197184|
1039458926528327680	1039476131613704192|
1039458932312420353	1039462921150054400|
1039460128729325569	1039469068615671809|
1039460327019216896	1039462142230114304|
1039460514911399936	1039461094719414273|
1039460530870607872	1039514052312031232|
1039460984946130944	1039462079118405632|
1039461768865742849	1039462423164530689|
1039462127491325952	1039479113260695554|
1039462582476828673	1039464438393438208|
1039463956719525888	1039485829054451713|
1039464021613838336	1039464560753889281|
1039464598489853952	1039464991982641154|
1039464844771110912	1039507421717307392|
1039464991982641154	1039465418480472064|
1039465042297671680	1039507557352583170|
1039465133351870464	1039677531668893696|
1039465450730659841	1039466525151973377|
1039465993200967680	1039477148300595206|
1039466603610611714	1039467515305517056|
1039467623447113728	1039468472076402688|
1039468346230616064	1039473553450651648|
1039468480725217280	1039468675839995905|
1039468626053607425	1039834640461312000|
1039469001670356997	1039503130143215619|
1039469944046596097	1039472806126342144|
1039470226230968321	1039478678110052355|
1039470755816374272	1039505414403104768|
1039470859092676608	1039558866348863488|
1039471673337102336	1039473095998881792|
1039472213588471808	1039479362880499712|
1039472322300833792	1039479369121648640|
1039472371470454785	1039478867411591169|
1039472854595776512	1039474803323809792|
1039473108363763712	1039623515232776192|
1039473368238579712	1039473369723416576|
1039473456709021696	1039490653170933760|
1039474566698033152	1039493869128359936|
1039476245958938625	1039521161724420097|
1039476869362589697	1039478484844724224|
1039477393898065922	1039479260828844032|
1039477965384503297	1039479533366398977|
1039478179524751360	1039479561170440192|
1039478224470781953	1039487155779903488|
1039478256649437184	1039507844255502336|
1039478264065138688	1039755852960460806|
1039478463130943488	1039726318647173122|
1039479054930530304	1039673577899868161|
1039479086844919809	1039498939307843584|
1039479223692525570	1039625542138515459|
1039479394224549888	1039480247366942720|
1039479597946023936	1039524121825222656|
1039480161782063104	1039510901001314305|
1039480383602085889	1039481808990216192|
1039480696991969281	1039542838839660544|
1039481605906198529	1039481869178429441|
1039482285333069824	1039748037265043457|
1039482374717882369	1039482732659789824|
1039482417927647232	1039532866194079744|
1039482508516249600	1039482904647061504|
1039483402016182279	1039484822509342720|
1039483479363399680	1039484299295318018|
1039484096060293120	1039486489200156672|
1039485548518408193	1039600204868210688|
1039485905273344000	1039491833548734469|
1039486018880200705	1039499183676370946|
1039486308442198016	1039486569273413632|
1039487434550071298	1039489737822625792|
1039487569057263616	1039489868840230912|
1039487772086530048	1039488735677739010|
1039487921202573312	1039489143892594691|
1039488735677739010	1039489457789882369|
1039489488333012993	1039490620576948224|
1039489573028593664	1039503348507004928|
1039489806554689536	1039540662167908352|
1039489954223542274	1039511595838189570|
1039490642156703746	1039558589403357186|
1039490845559480320	1039491618053795840|
1039491027214585856	1039496744793300992|
1039491090888441857	1039776468254027776|
1039491230743359488	1039563093343444992|
1039491274787745793	1039500556237242368|
1039491667991048193	1039493171393253377|
1039492602519670784	1039643249655181312|
1039493171393253377	1039665827220475912|
1039493526055251969	1039494235626586112|
1039494287162044417	1039495823816441856|
1039494812972535808	1039497858775441410|
1039495192393465856	1039990614782300160|
1039495437793800193	1039572276495175682|
1039495659966095360	1039534620348506112|
1039495683403866112	1039497400287744000|
1039496177149009920	1039544151388418049|
1039496451242557440	1039497843638247425|
1039497209077788673	1039648668469477377|
1039497321464193026	1039499050830258176|
1039497532819365888	1039530623684235264|
1039498334594052096	1039527701055324161|
1039498335420342273	1039517127865032706|
1039498487388364800	1039567837235478528|
1039498783430770693	1039669028195913728|
1039499158149844993	1039499678839132162|
1039499559251132416	1039518496965586944|
1039500233716244480	1039500589523197953|
1039500803982028801	1039501608667766785|
1039500842062290944	1039501362030161921|
1039501060845400064	1039502056988532736|
1039502159929397248	1039502951453208577|
1039503077785497600	1039509433804574721|
1039503226402271232	1039822840588103680|
1039504072473276417	1039516010418786304|
1039504351142797312	1039505383080042496|
1039504575156219904	1039506289502691328|
1039505240486277121	1039512048315420672|
1039505356140040192	1039513276944592896|
1039505651364450305	1039620511771385856|
1039505826761736195	1040047128712806400|
1039506530415112194	1039507320076677120|
1039506618524807168	1039519367397031941|
1039506620483608577	1039549009965273088|
1039507036428558341	1039568823953883136|
1039508283524927488	1039805597544312838|
1039508596302565377	1039508911672324096|
1039508824699355136	1039512041340338176|
1039508945470074880	1039649519594598405|
1039508952877170690	1039782489106075649|
1039509450992902144	1039509662083641349|
1039509671965609984	1039510426940190720|
1039509781348679681	1039810749118509061|
1039509856481357825	1039575930316808192|
1039510137759825920	1039513339095855104|
1039510411006148608	1039512007261728768|
1039510426940190720	1039512370744184832|
1039510564660101120	1039513281155592192|
1039510577188495361	1039564040870211585|
1039510815399759873	1039594970938843136|
1039510849570959360	1039516081138806790|
1039511568021684224	1039512149972774912|
1039511841825640448	1039517140565409792|
1039512007261728768	1039513377079353346|
1039513377079353346	1039525181008556034|
1039513387653185538	1039769961579913217|
1039513860296736769	1039554886751465475|
1039514224660115462	1039518411015897088|
1039514261603667968	1039771600780967936|
1039514412422377474	1039556822162534400|
1039514999654207488	1039519965928284160|
1039515025151418368	1039522339837362176|
1039515031405178880	1039515465444294658|
1039515258526654467	1039555151395258370|
1039515260221177857	1039517521164918789|
1039515436117680128	1040109849391112193|
1039516179167989760	1039517165563478016|
1039516199359471616	1039569154683035648|
1039516497754742784	1039520096023138304|
1039516635449552896	1039894705792663552|
1039517224862531589	1039517871062175747|
1039517568439078912	1039523605846138880|
1039518768819404800	1039522898388500480|
1039518973023281152	1039905931969142786|
1039519035203891201	1039519587434283010|
1039519964141678593	1039555260237443074|
1039520029698445312	1039525835114463233|
1039520121247727616	1039520133943836672|
1039520190638125057	1039521432059895808|
1039520281973407746	1039520699239546881|
1039520305792704512	1039526656971423744|
1039520906933100544	1039521265382551557|
1039521240329973760	1039558709964353537|
1039521774805766144	1039562688651841536|
1039522382782910464	1039564523668008960|
1039522919523725313	1039678466436685824|
1039523240849403904	1039523661760417792|
1039523272528941056	1039528506676404224|
1039523296788639744	1039526927000788994|
1039524829265887232	1040021648920010752|
1039525047348744192	1039533672981057539|
1039525086821138432	1039525696681463809|
1039525154798424064	1039539786959212544|
1039525181008556034	1039527180827545600|
1039525298172125184	1040021823126204416|
1039525517911891968	1039526036780802053|
1039525600048898049	1039544540187820033|
1039526335704707072	1039830761271123968|
1039526808054652930	1039529316902551552|
1039526962455355393	1039545145337819136|
1039527180827545600	1039528037627379713|
1039527292853252097	1039528211246395398|
1039527505332461569	1039530752591814656|
1039528037627379713	1039529914582609920|
1039528838663831552	1039548403200479232|
1039528980058173442	1039529457923641349|
1039529089940512770	1039530401134522370|
1039529325610065926	1039593004976222210|
1039529715936112640	1039531039801126912|
1039529890444451845	1039529891702693890|
1039529914582609920	1039531289613934593|
1039530253604073472	1039586585145208832|
1039530782786809858	1039588690593505281|
1039531289613934593	1039532533577408514|
1039531351702208512	1040807549560250368|
1039531910790307840	1039540243819450369|
1039532533577408514	1039533483775995904|
1039532543526219776	1039533735719436289|
1039532959068561408	1039533779369508864|
1039533229529808897	1039541944391741440|
1039533483775995904	1039536624739262464|
1039533565388775424	1039534341334949888|
1039533590235832321	1039850939925049346|
1039533871832813569	1039535914697940992|
1039534142218756097	1039557253299355648|
1039534283021582337	1039896528096317440|
1039534341334949888	1039534641768620033|
1039534596533014529	1039543799062687745|
1039534732365709312	1039551129045139457|
1039534848258592768	1039539386331713536|
1039535023387553793	1039583593302028290|
1039535779662503937	1039677955604209665|
1039535814433284096	1039550073573711872|
1039536585098678272	1039704711878692864|
1039536624739262464	1039540142145503233|
1039536782973591554	1039717418359087104|
1039536797532008450	1039692610884001792|
1039536922291404800	1039548076371980289|
1039536922492903429	1039538637556396032|
1039536993225637888	1039578506487840768|
1039537187287703553	1039537881281425414|
1039537465109954560	1039551136963817473|
1039537569980137472	1039590080783044609|
1039537612892123136	1039687307585052673|
1039537768802791425	1039539330979491842|
1039538251118399488	1039853543417630721|
1039538377513553920	1039539084811624455|
